interaction_id,lead_id,interaction_type,timestamp,channel,device_type,campaign_id
IT00355,LD00099,Email Opened,2025-02-11,LinkedIn,Desktop,CP792
IT00356,LD01241,Page Viewed,2024-04-04,LinkedIn,Mobile,CP285
IT00357,LD00727,Demo Booked,2025-01-19,Email Campaign,Desktop,CP979
IT00358,LD00278,Ad Clicked,2024-07-08,Instagram,Mobile,CP480
IT00359,LD01397,Email Opened,2024-05-07,LinkedIn,Desktop,CP794
IT00360,LD00627,Ad Clicked,2024-03-12,Instagram,Desktop,CP603
IT00361,LD00870,Demo Booked,2024-11-01,Google Ads,Mobile,CP946
IT00362,LD01469,Demo Booked,2024-06-07,Email Campaign,Mobile,CP247
IT00363,LD00166,Page Viewed,2024-12-06,Email Campaign,Desktop,CP962
IT00364,LD00240,Ad Clicked,2025-07-04,Instagram,Mobile,CP510
IT00365,LD01254,Demo Booked,2024-10-26,Instagram,Mobile,CP924
IT00366,LD00445,Email Opened,2024-10-29,Email Campaign,Mobile,CP513
IT00367,LD01462,Ad Clicked,2024-10-15,LinkedIn,Desktop,CP340
IT00368,LD00630,Email Opened,2025-02-28,Email Campaign,Mobile,CP782
IT00369,LD01235,Demo Booked,2024-01-31,LinkedIn,Mobile,CP582
IT00370,LD00041,Demo Booked,2024-01-29,Instagram,Desktop,CP707
IT00371,LD00018,Ad Clicked,2024-02-28,Google Ads,Desktop,CP199
IT00372,LD00813,Ad Clicked,2025-07-29,LinkedIn,Desktop,CP709
IT00373,LD00717,Demo Booked,2024-11-16,Instagram,Mobile,CP346
IT00374,LD00828,Demo Booked,2024-06-26,LinkedIn,Desktop,CP373
IT00375,LD00922,Page Viewed,2025-02-20,Google Ads,Mobile,CP160
IT00376,LD00517,Ad Clicked,2024-06-07,Instagram,Mobile,CP736
IT00377,LD00065,Ad Clicked,2024-10-11,Email Campaign,Mobile,CP812
IT00378,LD01444,Page Viewed,2025-01-14,LinkedIn,Desktop,CP685
IT00379,LD00681,Email Opened,2025-03-10,Instagram,Mobile,CP615
IT00380,LD00725,Page Viewed,2024-05-26,Google Ads,Mobile,CP806
IT00381,LD00217,Demo Booked,2025-07-10,Google Ads,Desktop,CP800
IT00382,LD00543,Demo Booked,2024-04-13,Instagram,Desktop,CP755
IT00383,LD00771,Ad Clicked,2025-08-10,Email Campaign,Mobile,CP596
IT00384,LD00869,Ad Clicked,2024-05-15,Google Ads,Desktop,CP357
IT00385,LD01389,Ad Clicked,2024-05-03,Google Ads,Desktop,CP116
IT00386,LD00052,Ad Clicked,2024-03-15,Email Campaign,Desktop,CP579
IT00387,LD00927,Ad Clicked,2024-09-18,LinkedIn,Desktop,CP509
IT00388,LD00442,Ad Clicked,2025-01-15,Instagram,Desktop,CP789
IT00389,LD00148,Email Opened,2024-12-05,Instagram,Desktop,CP880
IT00390,LD01094,Page Viewed,2025-03-06,Email Campaign,Mobile,CP797
IT00391,LD01335,Page Viewed,2025-09-30,Email Campaign,Desktop,CP491
IT00392,LD00398,Demo Booked,2025-05-13,Instagram,Mobile,CP109
IT00393,LD00594,Demo Booked,2025-05-31,Google Ads,Desktop,CP626
IT00394,LD01425,Email Opened,2025-06-26,Instagram,Mobile,CP149
IT00395,LD00257,Email Opened,2024-07-04,Google Ads,Desktop,CP575
IT00396,LD00065,Demo Booked,2024-10-09,Email Campaign,Desktop,CP254
IT00397,LD01335,Demo Booked,2025-08-07,Email Campaign,Desktop,CP856
IT00398,LD00271,Ad Clicked,2024-12-05,Instagram,Mobile,CP890
IT00399,LD01003,Email Opened,2025-03-05,Instagram,Mobile,CP681
IT00400,LD00197,Demo Booked,2024-10-15,Instagram,Mobile,CP358
IT00401,LD00323,Email Opened,2024-05-25,LinkedIn,Desktop,CP390
IT00402,LD00808,Page Viewed,2025-04-03,Instagram,Mobile,CP682
IT00403,LD00077,Email Opened,2024-09-20,LinkedIn,Mobile,CP389
IT00404,LD01473,Ad Clicked,2025-03-30,Google Ads,Desktop,CP518
IT00405,LD00570,Email Opened,2024-03-22,Google Ads,Desktop,CP671
IT00406,LD00906,Ad Clicked,2024-07-08,Email Campaign,Mobile,CP251
IT00407,LD00656,Ad Clicked,2024-11-24,Instagram,Desktop,CP530
IT00408,LD01067,Demo Booked,2024-12-20,Instagram,Desktop,CP690
IT00409,LD01289,Demo Booked,2025-06-04,Google Ads,Mobile,CP491
IT00410,LD01143,Email Opened,2024-07-05,Instagram,Desktop,CP468
IT00411,LD00812,Ad Clicked,2024-11-26,Email Campaign,Mobile,CP173
IT00412,LD00950,Page Viewed,2025-06-18,Instagram,Desktop,CP602
IT00413,LD01207,Email Opened,2024-09-08,Google Ads,Mobile,CP175
IT00414,LD01072,Page Viewed,2025-01-20,Google Ads,Desktop,CP788
IT00415,LD00368,Email Opened,2025-06-18,Email Campaign,Mobile,CP137
IT00416,LD01187,Ad Clicked,2024-11-18,Google Ads,Desktop,CP904
IT00417,LD00189,Ad Clicked,2024-04-02,Instagram,Desktop,CP218
IT00418,LD01118,Demo Booked,2025-01-24,Google Ads,Mobile,CP146
IT00419,LD00396,Demo Booked,2024-08-02,Email Campaign,Mobile,CP833
IT00420,LD00472,Demo Booked,2024-01-15,Email Campaign,Mobile,CP277
IT00421,LD01320,Email Opened,2024-01-13,LinkedIn,Mobile,CP266
IT00422,LD01448,Demo Booked,2025-05-28,Instagram,Mobile,CP222
IT00423,LD00594,Page Viewed,2025-05-01,Google Ads,Mobile,CP602
IT00424,LD01033,Email Opened,2024-02-06,LinkedIn,Desktop,CP715
IT00425,LD00478,Demo Booked,2024-05-24,Instagram,Desktop,CP544
IT00426,LD00277,Demo Booked,2025-06-15,Email Campaign,Desktop,CP449
IT00427,LD00442,Email Opened,2024-12-05,Instagram,Desktop,CP165
IT00428,LD01476,Page Viewed,2025-06-22,Instagram,Mobile,CP818
IT00429,LD00201,Demo Booked,2025-02-06,Email Campaign,Mobile,CP333
IT00430,LD00460,Ad Clicked,2024-06-14,Instagram,Desktop,CP942
IT00431,LD01313,Ad Clicked,2025-08-28,Instagram,Desktop,CP245
IT00432,LD00101,Email Opened,2025-04-21,Google Ads,Mobile,CP457
IT00433,LD00251,Ad Clicked,2025-03-18,Instagram,Mobile,CP674
IT00434,LD00170,Email Opened,2025-06-17,Email Campaign,Desktop,CP214
IT00435,LD00402,Page Viewed,2024-10-01,LinkedIn,Desktop,CP413
IT00436,LD00837,Page Viewed,2025-01-17,Google Ads,Mobile,CP774
IT00437,LD01002,Demo Booked,2025-07-08,Instagram,Mobile,CP595
IT00438,LD00167,Email Opened,2024-12-05,Google Ads,Desktop,CP938
IT00439,LD01001,Email Opened,2025-03-28,Email Campaign,Mobile,CP667
IT00440,LD00514,Demo Booked,2025-07-25,Google Ads,Desktop,CP995
IT00441,LD00133,Ad Clicked,2024-06-09,Google Ads,Mobile,CP812
IT00442,LD01188,Email Opened,2025-04-02,Google Ads,Desktop,CP532
IT00443,LD00029,Email Opened,2025-06-23,Instagram,Desktop,CP553
IT00444,LD00944,Page Viewed,2025-07-18,Instagram,Mobile,CP360
IT00445,LD01407,Ad Clicked,2025-01-11,Google Ads,Desktop,CP509
IT00446,LD01371,Email Opened,2024-04-11,LinkedIn,Mobile,CP857
IT00447,LD00764,Page Viewed,2024-06-29,LinkedIn,Mobile,CP933
IT00448,LD00930,Email Opened,2024-09-07,Instagram,Desktop,CP791
IT00449,LD00021,Demo Booked,2025-08-07,LinkedIn,Mobile,CP320
IT00450,LD01313,Ad Clicked,2025-07-21,Instagram,Mobile,CP277
IT00451,LD01371,Demo Booked,2024-03-17,LinkedIn,Mobile,CP710
IT00452,LD00816,Page Viewed,2024-11-26,Google Ads,Desktop,CP600
IT00453,LD00468,Demo Booked,2024-10-12,Google Ads,Mobile,CP905
IT00454,LD00466,Email Opened,2025-10-07,Instagram,Desktop,CP190
IT00455,LD00086,Page Viewed,2025-07-19,Instagram,Mobile,CP895
IT00456,LD00608,Email Opened,2025-08-03,Google Ads,Mobile,CP819
IT00457,LD00347,Ad Clicked,2024-06-14,Instagram,Mobile,CP138
IT00458,LD00629,Email Opened,2024-03-31,LinkedIn,Mobile,CP219
IT00459,LD01446,Ad Clicked,2024-02-08,Google Ads,Desktop,CP599
IT00460,LD00182,Ad Clicked,2024-04-04,Email Campaign,Mobile,CP580
IT00461,LD00189,Email Opened,2024-01-29,Instagram,Mobile,CP363
IT00462,LD01078,Page Viewed,2024-09-06,Google Ads,Desktop,CP182
IT00463,LD00625,Page Viewed,2024-09-01,Email Campaign,Mobile,CP434
IT00464,LD00698,Email Opened,2024-12-11,Email Campaign,Mobile,CP483
IT00465,LD00380,Page Viewed,2024-12-21,Google Ads,Desktop,CP906
IT00466,LD01025,Page Viewed,2024-02-04,Google Ads,Desktop,CP678
IT00467,LD00591,Page Viewed,2025-01-30,Email Campaign,Mobile,CP679
IT00468,LD00948,Page Viewed,2025-10-05,Google Ads,Desktop,CP325
IT00469,LD01109,Page Viewed,2024-03-14,Google Ads,Desktop,CP778
IT00470,LD00816,Demo Booked,2024-11-30,Google Ads,Mobile,CP748
IT00471,LD00620,Page Viewed,2024-11-27,LinkedIn,Desktop,CP112
IT00472,LD00127,Ad Clicked,2025-06-07,Google Ads,Desktop,CP537
IT00473,LD00649,Ad Clicked,2024-11-25,Instagram,Mobile,CP369
IT00474,LD01382,Ad Clicked,2024-05-04,Email Campaign,Mobile,CP297
IT00475,LD00759,Ad Clicked,2024-04-16,Google Ads,Mobile,CP297
IT00476,LD01471,Demo Booked,2025-08-19,Email Campaign,Desktop,CP334
IT00477,LD00031,Ad Clicked,2025-01-15,Instagram,Mobile,CP177
IT00478,LD00824,Page Viewed,2025-01-20,Instagram,Mobile,CP754
IT00479,LD01278,Demo Booked,2024-04-01,Email Campaign,Desktop,CP779
IT00480,LD01131,Demo Booked,2025-01-01,Google Ads,Desktop,CP683
IT00481,LD00666,Demo Booked,2024-11-11,Google Ads,Desktop,CP302
IT00482,LD00327,Page Viewed,2025-08-05,Email Campaign,Desktop,CP936
IT00483,LD00850,Ad Clicked,2025-03-31,Instagram,Desktop,CP503
IT00484,LD01499,Demo Booked,2024-02-11,Email Campaign,Desktop,CP450
IT00485,LD00834,Page Viewed,2024-03-16,LinkedIn,Mobile,CP232
IT00486,LD01303,Page Viewed,2025-07-31,Email Campaign,Mobile,CP161
IT00487,LD00885,Demo Booked,2024-12-18,Google Ads,Desktop,CP813
IT00488,LD00664,Ad Clicked,2025-06-14,Google Ads,Desktop,CP804
IT00489,LD01336,Ad Clicked,2024-11-27,LinkedIn,Desktop,CP726
IT00490,LD00479,Page Viewed,2024-09-29,Google Ads,Mobile,CP420
IT00491,LD01266,Email Opened,2025-03-26,Instagram,Mobile,CP607
IT00492,LD01304,Page Viewed,2025-07-12,Instagram,Desktop,CP457
IT00493,LD00260,Demo Booked,2024-12-13,LinkedIn,Desktop,CP945
IT00494,LD00614,Ad Clicked,2025-01-29,Email Campaign,Mobile,CP773
IT00495,LD01058,Ad Clicked,2025-07-09,LinkedIn,Mobile,CP486
IT00496,LD00364,Demo Booked,2025-06-19,LinkedIn,Desktop,CP872
IT00497,LD00936,Page Viewed,2024-01-16,Google Ads,Desktop,CP974
IT00498,LD00218,Email Opened,2024-02-23,LinkedIn,Mobile,CP285
IT00499,LD00591,Email Opened,2024-11-17,Email Campaign,Desktop,CP662
IT00500,LD00467,Ad Clicked,2025-02-03,Instagram,Mobile,CP549
IT00501,LD01241,Demo Booked,2024-02-05,LinkedIn,Desktop,CP397
IT00502,LD01071,Email Opened,2024-07-18,Email Campaign,Mobile,CP369
IT00503,LD01047,Ad Clicked,2025-01-01,LinkedIn,Desktop,CP134
IT00504,LD00975,Email Opened,2024-11-20,Instagram,Mobile,CP117
IT00505,LD00760,Page Viewed,2025-05-01,LinkedIn,Desktop,CP105
IT00506,LD01388,Demo Booked,2025-06-29,Email Campaign,Mobile,CP790
IT00507,LD00542,Page Viewed,2024-11-16,Email Campaign,Mobile,CP121
IT00508,LD00007,Ad Clicked,2024-06-17,Instagram,Mobile,CP299
IT00509,LD01373,Ad Clicked,2024-09-11,Email Campaign,Mobile,CP449
IT00510,LD01426,Ad Clicked,2025-07-02,Google Ads,Desktop,CP680
IT00511,LD00661,Email Opened,2024-02-04,Instagram,Mobile,CP259
IT00512,LD00674,Ad Clicked,2024-09-18,Google Ads,Mobile,CP631
IT00513,LD01456,Ad Clicked,2024-08-01,Email Campaign,Mobile,CP412
IT00514,LD01470,Page Viewed,2024-12-18,Google Ads,Desktop,CP565
IT00515,LD00034,Demo Booked,2025-07-22,Instagram,Desktop,CP444
IT00516,LD01249,Page Viewed,2024-07-21,Email Campaign,Desktop,CP785
IT00517,LD01197,Demo Booked,2024-12-04,LinkedIn,Mobile,CP719
IT00518,LD00767,Email Opened,2025-09-07,Instagram,Desktop,CP756
IT00519,LD00095,Email Opened,2024-02-04,Instagram,Desktop,CP287
IT00520,LD00994,Ad Clicked,2024-06-16,Email Campaign,Mobile,CP163
IT00521,LD00178,Ad Clicked,2024-08-04,Instagram,Mobile,CP334
IT00522,LD01182,Demo Booked,2024-03-15,Instagram,Desktop,CP774
IT00523,LD00103,Demo Booked,2025-03-31,LinkedIn,Desktop,CP481
IT00524,LD00983,Email Opened,2025-03-18,LinkedIn,Desktop,CP966
IT00525,LD00363,Page Viewed,2025-02-17,Email Campaign,Mobile,CP236
IT00526,LD00795,Ad Clicked,2025-05-29,Google Ads,Desktop,CP519
IT00527,LD00795,Email Opened,2025-06-24,Google Ads,Mobile,CP326
IT00528,LD00907,Page Viewed,2024-09-18,Google Ads,Mobile,CP168
IT00529,LD01403,Page Viewed,2024-06-20,Email Campaign,Desktop,CP805
IT00530,LD00973,Ad Clicked,2024-11-27,Google Ads,Mobile,CP681
IT00531,LD00084,Page Viewed,2024-12-13,Google Ads,Mobile,CP183
IT00532,LD01448,Demo Booked,2025-08-04,Instagram,Desktop,CP876
IT00533,LD00213,Page Viewed,2025-01-11,Instagram,Desktop,CP165
IT00534,LD01168,Ad Clicked,2024-01-09,Instagram,Mobile,CP959
IT00535,LD00700,Email Opened,2024-06-01,Instagram,Mobile,CP398
IT00536,LD00448,Ad Clicked,2025-05-02,LinkedIn,Desktop,CP598
IT00537,LD00658,Page Viewed,2024-05-23,Email Campaign,Mobile,CP788
IT00538,LD00218,Page Viewed,2024-03-28,LinkedIn,Desktop,CP741
IT00539,LD01097,Page Viewed,2024-04-19,Instagram,Desktop,CP559
IT00540,LD00876,Page Viewed,2024-06-24,LinkedIn,Desktop,CP221
IT00541,LD00517,Page Viewed,2024-05-26,Instagram,Mobile,CP597
IT00542,LD00076,Ad Clicked,2025-10-24,Email Campaign,Desktop,CP458
IT00543,LD00135,Page Viewed,2025-07-21,Email Campaign,Desktop,CP248
IT00544,LD00433,Ad Clicked,2024-04-01,Email Campaign,Desktop,CP480
IT00545,LD00651,Page Viewed,2025-05-17,Google Ads,Desktop,CP693
IT00546,LD00600,Page Viewed,2024-07-30,LinkedIn,Mobile,CP603
IT00547,LD00266,Ad Clicked,2025-05-17,Email Campaign,Mobile,CP177
IT00548,LD00261,Page Viewed,2024-10-26,Instagram,Desktop,CP940
IT00549,LD00023,Ad Clicked,2023-12-21,LinkedIn,Desktop,CP328
IT00550,LD01123,Page Viewed,2024-12-25,Email Campaign,Mobile,CP811
IT00551,LD01492,Demo Booked,2024-08-05,LinkedIn,Mobile,CP470
IT00552,LD01465,Ad Clicked,2025-07-20,Instagram,Mobile,CP763
IT00553,LD01126,Demo Booked,2024-09-14,LinkedIn,Desktop,CP982
IT00554,LD01177,Email Opened,2024-03-22,Instagram,Desktop,CP670
IT00555,LD00052,Email Opened,2024-02-02,Email Campaign,Mobile,CP879
IT00556,LD00649,Demo Booked,2024-11-01,Instagram,Desktop,CP183
IT00557,LD00609,Page Viewed,2024-12-08,Instagram,Desktop,CP609
IT00558,LD01007,Ad Clicked,2025-03-21,Instagram,Mobile,CP163
IT00559,LD00322,Ad Clicked,2025-05-22,Instagram,Desktop,CP890
IT00560,LD00782,Demo Booked,2025-05-02,Email Campaign,Mobile,CP992
IT00561,LD00038,Email Opened,2024-12-31,LinkedIn,Desktop,CP793
IT00562,LD01104,Page Viewed,2024-12-15,Instagram,Desktop,CP170
IT00563,LD01125,Email Opened,2025-07-23,Instagram,Mobile,CP639
IT00564,LD00617,Email Opened,2024-01-15,Email Campaign,Desktop,CP262
IT00565,LD00130,Page Viewed,2025-08-23,Email Campaign,Mobile,CP745
IT00566,LD01448,Email Opened,2025-06-20,Instagram,Mobile,CP901
IT00567,LD00947,Email Opened,2025-09-11,Google Ads,Mobile,CP961
IT00568,LD01482,Page Viewed,2025-04-22,Email Campaign,Mobile,CP587
IT00569,LD01137,Email Opened,2024-09-30,LinkedIn,Desktop,CP369
IT00570,LD00561,Page Viewed,2025-01-16,Email Campaign,Desktop,CP550
IT00571,LD00350,Demo Booked,2024-04-18,Email Campaign,Desktop,CP961
IT00572,LD01493,Page Viewed,2024-03-23,LinkedIn,Mobile,CP724
IT00573,LD00133,Page Viewed,2024-05-10,Google Ads,Mobile,CP378
IT00574,LD00949,Email Opened,2024-02-09,Google Ads,Desktop,CP996
IT00575,LD00884,Email Opened,2024-10-25,LinkedIn,Desktop,CP845
IT00576,LD00763,Email Opened,2025-07-26,LinkedIn,Desktop,CP582
IT00577,LD00163,Email Opened,2025-05-27,Email Campaign,Mobile,CP560
IT00578,LD01196,Email Opened,2025-03-16,Google Ads,Desktop,CP361
IT00579,LD00621,Page Viewed,2024-11-14,LinkedIn,Mobile,CP143
IT00580,LD00369,Demo Booked,2025-06-27,Instagram,Desktop,CP505
IT00581,LD00249,Email Opened,2024-09-27,LinkedIn,Mobile,CP795
IT00582,LD00976,Ad Clicked,2024-11-25,Google Ads,Desktop,CP455
IT00583,LD00048,Email Opened,2024-02-17,Google Ads,Mobile,CP331
IT00584,LD01225,Page Viewed,2024-07-26,LinkedIn,Desktop,CP733
IT00585,LD01180,Demo Booked,2025-03-13,LinkedIn,Mobile,CP960
IT00586,LD01283,Ad Clicked,2025-04-18,Instagram,Mobile,CP924
IT00587,LD00604,Page Viewed,2024-06-30,LinkedIn,Desktop,CP970
IT00588,LD00698,Page Viewed,2025-01-05,Email Campaign,Mobile,CP144
IT00589,LD01089,Page Viewed,2025-04-21,LinkedIn,Mobile,CP412
IT00590,LD00802,Page Viewed,2025-09-02,Email Campaign,Desktop,CP683
IT00591,LD01296,Demo Booked,2024-06-30,Instagram,Desktop,CP726
IT00592,LD00952,Page Viewed,2025-04-15,Google Ads,Mobile,CP395
IT00593,LD00291,Demo Booked,2024-09-16,Google Ads,Desktop,CP707
IT00594,LD00639,Page Viewed,2024-09-17,Email Campaign,Mobile,CP867
IT00595,LD01048,Demo Booked,2025-04-12,Email Campaign,Desktop,CP569
IT00596,LD00023,Page Viewed,2023-12-27,LinkedIn,Desktop,CP923
IT00597,LD01474,Page Viewed,2025-02-09,Google Ads,Mobile,CP594
IT00598,LD00651,Ad Clicked,2025-06-04,Google Ads,Desktop,CP262
IT00599,LD00773,Demo Booked,2024-05-21,Email Campaign,Mobile,CP414
IT00600,LD00860,Email Opened,2024-12-24,Instagram,Mobile,CP154
IT00601,LD00364,Email Opened,2025-05-11,LinkedIn,Desktop,CP269
IT00602,LD00222,Email Opened,2024-10-23,Instagram,Mobile,CP475
IT00603,LD00826,Demo Booked,2025-08-08,LinkedIn,Mobile,CP953
IT00604,LD00892,Page Viewed,2025-06-02,Email Campaign,Desktop,CP529
IT00605,LD01046,Email Opened,2024-02-09,Google Ads,Desktop,CP506
IT00606,LD00444,Demo Booked,2024-03-11,Email Campaign,Mobile,CP231
IT00607,LD00530,Page Viewed,2025-01-12,LinkedIn,Mobile,CP160
IT00608,LD00051,Page Viewed,2025-07-20,LinkedIn,Desktop,CP434
IT00609,LD01196,Email Opened,2025-04-01,Google Ads,Desktop,CP962
IT00610,LD00135,Ad Clicked,2025-06-08,Email Campaign,Desktop,CP239
IT00611,LD01170,Email Opened,2024-05-15,Instagram,Mobile,CP692
IT00612,LD01363,Demo Booked,2024-01-22,Instagram,Mobile,CP899
IT00613,LD01137,Ad Clicked,2024-09-05,LinkedIn,Mobile,CP578
IT00614,LD00698,Page Viewed,2024-12-12,Email Campaign,Mobile,CP493
IT00615,LD01391,Email Opened,2025-07-10,Instagram,Desktop,CP624
IT00616,LD00868,Ad Clicked,2025-03-16,Instagram,Mobile,CP536
IT00617,LD01164,Page Viewed,2024-05-31,Google Ads,Desktop,CP447
IT00618,LD00254,Email Opened,2025-02-10,Google Ads,Desktop,CP421
IT00619,LD01145,Email Opened,2024-06-19,LinkedIn,Mobile,CP380
IT00620,LD01441,Page Viewed,2024-11-10,Instagram,Desktop,CP494
IT00621,LD01223,Page Viewed,2024-02-19,Google Ads,Desktop,CP524
IT00622,LD00305,Email Opened,2025-04-18,Email Campaign,Desktop,CP283
IT00623,LD01410,Ad Clicked,2025-06-11,Email Campaign,Desktop,CP661
IT00624,LD00690,Ad Clicked,2025-06-27,Google Ads,Desktop,CP942
IT00625,LD00358,Ad Clicked,2024-02-20,Email Campaign,Mobile,CP694
IT00626,LD00256,Page Viewed,2025-08-26,Instagram,Mobile,CP641
IT00627,LD00761,Page Viewed,2025-09-09,LinkedIn,Mobile,CP634
IT00628,LD00550,Demo Booked,2024-09-03,Google Ads,Desktop,CP212
IT00629,LD00714,Ad Clicked,2025-07-30,Instagram,Mobile,CP450
IT00630,LD01453,Email Opened,2025-08-06,Email Campaign,Mobile,CP831
IT00631,LD00656,Page Viewed,2025-01-29,Instagram,Mobile,CP844
IT00632,LD00017,Ad Clicked,2025-03-29,Instagram,Desktop,CP997
IT00633,LD00241,Ad Clicked,2025-07-27,LinkedIn,Mobile,CP184
IT00634,LD00187,Demo Booked,2025-02-03,Google Ads,Mobile,CP775
IT00635,LD00599,Page Viewed,2025-03-07,Email Campaign,Desktop,CP386
IT00636,LD00916,Demo Booked,2025-08-11,LinkedIn,Desktop,CP728
IT00637,LD01088,Email Opened,2024-03-11,LinkedIn,Desktop,CP566
IT00638,LD00785,Email Opened,2025-04-25,LinkedIn,Desktop,CP181
IT00639,LD00390,Demo Booked,2025-01-04,LinkedIn,Mobile,CP421
IT00640,LD01370,Email Opened,2024-12-23,Google Ads,Mobile,CP150
IT00641,LD00025,Email Opened,2025-07-28,Instagram,Desktop,CP594
IT00642,LD00412,Email Opened,2025-06-16,Email Campaign,Mobile,CP823
IT00643,LD00802,Demo Booked,2025-09-29,Email Campaign,Mobile,CP628
IT00644,LD01286,Page Viewed,2024-07-07,Instagram,Desktop,CP775
IT00645,LD01330,Demo Booked,2025-07-15,Instagram,Desktop,CP617
IT00646,LD00472,Ad Clicked,2024-01-09,Email Campaign,Mobile,CP981
IT00647,LD00963,Demo Booked,2025-08-19,LinkedIn,Desktop,CP962
IT00648,LD00311,Email Opened,2025-07-11,Instagram,Mobile,CP567
IT00649,LD00038,Email Opened,2025-03-15,LinkedIn,Desktop,CP737
IT00650,LD00801,Email Opened,2025-04-10,Google Ads,Desktop,CP481
IT00651,LD01269,Demo Booked,2024-08-13,LinkedIn,Mobile,CP530
IT00652,LD00853,Ad Clicked,2025-08-15,Google Ads,Mobile,CP985
IT00653,LD00342,Demo Booked,2024-06-01,Email Campaign,Mobile,CP138
IT00654,LD00502,Email Opened,2024-02-28,LinkedIn,Desktop,CP415
IT00655,LD00550,Demo Booked,2024-08-16,Google Ads,Mobile,CP837
IT00656,LD00073,Email Opened,2025-06-11,Google Ads,Mobile,CP211
IT00657,LD01067,Demo Booked,2024-12-14,Instagram,Mobile,CP594
IT00658,LD01182,Email Opened,2024-01-30,Instagram,Mobile,CP266
IT00659,LD01269,Ad Clicked,2024-10-13,LinkedIn,Mobile,CP967
IT00660,LD00319,Demo Booked,2025-04-11,Email Campaign,Desktop,CP546
IT00661,LD00953,Email Opened,2025-08-15,Instagram,Mobile,CP666
IT00662,LD00073,Email Opened,2025-07-21,Google Ads,Mobile,CP341
IT00663,LD00354,Email Opened,2024-03-04,Email Campaign,Desktop,CP152
IT00664,LD00002,Email Opened,2024-06-04,Email Campaign,Desktop,CP954
IT00665,LD01053,Demo Booked,2024-08-29,Instagram,Mobile,CP177
IT00666,LD00095,Demo Booked,2024-03-10,Instagram,Mobile,CP165
IT00667,LD01446,Page Viewed,2024-01-02,Google Ads,Desktop,CP279
IT00668,LD00875,Email Opened,2024-05-17,Instagram,Mobile,CP648
IT00669,LD01395,Ad Clicked,2025-03-25,Google Ads,Desktop,CP771
IT00670,LD01017,Ad Clicked,2025-03-02,Instagram,Mobile,CP685
IT00671,LD00172,Page Viewed,2024-11-18,Google Ads,Mobile,CP933
IT00672,LD01393,Ad Clicked,2024-11-02,LinkedIn,Mobile,CP728
IT00673,LD00874,Page Viewed,2025-08-18,Email Campaign,Mobile,CP342
IT00674,LD01432,Email Opened,2024-03-02,LinkedIn,Mobile,CP785
IT00675,LD01460,Email Opened,2024-08-13,Google Ads,Desktop,CP770
IT00676,LD01445,Ad Clicked,2025-06-28,Instagram,Desktop,CP164
IT00677,LD00975,Demo Booked,2024-11-21,Instagram,Mobile,CP942
IT00678,LD01293,Demo Booked,2025-01-18,Google Ads,Desktop,CP146
IT00679,LD01082,Demo Booked,2025-02-21,LinkedIn,Mobile,CP290
IT00680,LD01427,Email Opened,2024-09-16,Email Campaign,Desktop,CP276
IT00681,LD00999,Ad Clicked,2024-09-20,Instagram,Desktop,CP754
IT00682,LD00744,Demo Booked,2024-04-14,LinkedIn,Mobile,CP881
IT00683,LD01396,Page Viewed,2024-04-16,Email Campaign,Desktop,CP824
IT00684,LD00549,Email Opened,2025-04-09,Instagram,Mobile,CP329
IT00685,LD00810,Email Opened,2025-05-25,LinkedIn,Mobile,CP237
IT00686,LD00868,Ad Clicked,2025-04-09,Instagram,Mobile,CP872
IT00687,LD00252,Email Opened,2025-07-04,Google Ads,Desktop,CP646
IT00688,LD00362,Email Opened,2025-08-24,Instagram,Mobile,CP140
IT00689,LD00008,Demo Booked,2025-01-25,Email Campaign,Mobile,CP781
IT00690,LD00961,Page Viewed,2024-05-29,Instagram,Mobile,CP633
IT00691,LD00896,Page Viewed,2025-09-13,LinkedIn,Desktop,CP927
IT00692,LD00319,Page Viewed,2025-06-04,Email Campaign,Desktop,CP773
IT00693,LD01329,Demo Booked,2025-01-02,LinkedIn,Desktop,CP937
IT00694,LD00901,Ad Clicked,2025-01-11,Google Ads,Mobile,CP475
IT00695,LD00838,Email Opened,2025-08-14,LinkedIn,Desktop,CP491
IT00696,LD01378,Email Opened,2024-05-08,Instagram,Desktop,CP600
IT00697,LD00860,Email Opened,2024-11-26,Instagram,Mobile,CP936
IT00698,LD01319,Page Viewed,2025-07-22,Instagram,Mobile,CP348
IT00699,LD00269,Demo Booked,2025-09-18,Email Campaign,Desktop,CP327
IT00700,LD00040,Email Opened,2025-08-03,LinkedIn,Mobile,CP975
IT00701,LD00473,Page Viewed,2025-08-15,Email Campaign,Mobile,CP721
IT00702,LD01017,Ad Clicked,2025-03-28,Instagram,Mobile,CP878
IT00703,LD00037,Ad Clicked,2025-06-06,LinkedIn,Mobile,CP579
IT00704,LD00526,Ad Clicked,2025-07-17,Email Campaign,Mobile,CP573
IT00705,LD00588,Ad Clicked,2024-10-06,LinkedIn,Desktop,CP734
